X,Y,distancia_sitios_nuevos,presencia_sitio_nuevo,distancia_mincul,altitud,pendiente,dist_river_m,dist_river_norm,p_norm,h_norm,W_river,W_corridor
343075.0,8569375.0,1912.1323175972943,0,8871.090688297578,309.0,4.131203,3323.388494484274,0.7593154978100318,0.06369829123968634,0.15100836202656168,0.24068450218996817,0.22535331067259265
343075.0,8569625.0,2157.8345627040085,0,9107.483186918327,359.0,22.239857,3177.9245571342335,0.7260804177897485,0.3429124369620609,0.17560255779635997,0.2739195822102515,0.17998915074290456
343075.0,8569875.0,2404.4230077089182,0,9344.583992880582,343.0,7.1893945,3046.0626875366793,0.6959530895492576,0.11085200719935552,0.16773241515002452,0.3040469104507424,0.2703427001445149
343075.0,8570125.0,2651.650429449553,0,9582.340528284309,364.0,13.020411,2929.6401318198696,0.6693532805113442,0.20075942332981836,0.1780619773733398,0.33064671948865576,0.264266274758217
343075.0,8570375.0,2899.3533761858007,0,9820.705168163842,336.0,6.706001,2830.5626132512784,0.6467164035105905,0.10339864798501255,0.16428922774225274,0.35328359648940955,0.3167545502571219
343075.0,8570625.0,3147.419578003543,0,10059.63468521596,341.0,2.7739387,2750.7050210995494,0.6284708265398312,0.04277087211488685,0.16674864731923258,0.3715291734601688,0.35563854669515427
343325.0,8553875.0,2814.471531211499,0,437.3213921133975,6.0,0.92528886,1050.1986607824665,0.23994521675835462,0.014266865918987123,0.0019675356615838652,0.7600547832416453,0.7492111835580519
343325.0,8554125.0,2901.939006940015,0,375.8324094593227,5.0,0.92528886,1048.6306525935674,0.23958696385677725,0.014266865918987123,0.001475651746187899,0.7604130361432228,0.7495643253135176
343325.0,8554375.0,3007.698455630152,0,465.0268809434568,4.0,1.3084424,1047.4295999049345,0.2393125516351471,0.020174642849928738,0.0009837678307919326,0.7606874483648529,0.7453408507736684
343325.0,8554625.0,3129.8961644118485,0,645.174395028197,7.0,0.92528886,1080.406789001653,0.24684706182674235,0.014266865918987123,0.0024594195769798315,0.7531529381732577,0.7424078061878486
343325.0,8554875.0,3266.6879251008963,0,860.9587678861283,7.0,2.0682898,1167.2398608189803,0.26668637143728396,0.03189059604393021,0.0024594195769798315,0.733313628562716,0.7099278198607137
343325.0,8555125.0,3416.3211207379204,0,1091.4439976471538,7.0,0.0,1117.0252966399707,0.25521352745220005,0.0,0.0024594195769798315,0.7447864725478,0.7447864725478
343325.0,8555375.0,3577.1846471771623,0,1151.6292806281022,9.0,2.0682898,880.313121542846,0.2011303765046428,0.03189059604393021,0.003443187407771764,0.7988696234953572,0.7733931950407001
343325.0,8555625.0,3747.8327070455,0,1061.2492638395563,11.0,1.3084424,653.572391237118,0.14932546559098772,0.020174642849928738,0.004426955238563697,0.8506745344090123,0.833512479495781
343325.0,8555875.0,3926.989941418236,0,1025.304832720494,9.0,0.0,452.06476219044043,0.10328572338362453,0.0,0.003443187407771764,0.8967142766163755,0.8967142766163755
343325.0,8556125.0,4113.544700133937,0,1049.4045930907678,10.0,1.8500954,277.99039214626043,0.06351383405288986,0.028526295030867278,0.0039350713231677305,0.9364861659471101,0.9097716852849771
343325.0,8556375.0,4306.53573072371,0,1129.7123527695005,9.0,0.0,103.99354275987655,0.023759656364724584,0.0,0.003443187407771764,0.9762403436352755,0.9762403436352755
343325.0,8556625.0,4505.135957992833,0,1255.487952948972,9.0,0.92528886,70.0033066265073,0.015993688810289085,0.014266865918987123,0.003443187407771764,0.9840063111897109,0.9699676250845303
343325.0,8556875.0,4708.635683507485,0,1414.6554350795109,10.0,2.9237342,252.30643136150218,0.05764565457507772,0.04508054253906946,0.0039350713231677305,0.9423543454249222,0.8998725002691171
